SquareFeet,Bedrooms,Bathrooms,YearBuilt,LotSize,GarageCars,Neighborhood,OverallQuality,HasPool,DistanceToCityCenter_km,Stories,SalePrice
2532.0,3,2.0,2014,5562.0,3.0,Hillview,8,0,13.84,2,562100.0
1767.0,2,1.0,1974,5762.0,2.0,Suburb,5,0,7.2,2,360000.0
648.0,3,2.0,2008,8692.0,0.0,Downtown,6,0,47.45,3,265500.0
2620.0,3,3.0,1955,4939.0,2.0,Hillview,1,0,12.37,3,469400.0
1211.0,3,2.0,2001,8967.0,0.0,Lakeside,10,0,2.56,2,525100.0
1375.0,3,1.0,1970,3738.0,2.0,Suburb,2,0,2.46,1,291000.0
1413.0,3,2.0,2020,6675.0,2.0,Hillview,4,0,3.27,3,379600.0
2693.0,1,1.0,1981,4281.0,1.0,Suburb,9,0,14.83,2,471200.0
412.0,3,1.0,2002,8789.0,0.0,Suburb,6,0,0.5,2,195800.0
3840.0,3,3.0,2008,3953.0,0.0,Uptown,8,1,2.09,2,773400.0
2486.0,4,3.0,2018,4208.0,2.0,Suburb,2,0,18.82,2,453300.0
1945.0,1,3.5,2011,2859.0,2.0,Uptown,10,0,8.17,2,510700.0
1764.0,3,3.5,1953,6258.0,1.0,Downtown,5,0,2.06,2,480800.0
1986.0,5,2.5,1967,7478.0,1.0,Downtown,1,1,1.98,2,536500.0
2139.0,2,1.0,2005,7208.0,1.0,Rural,4,0,15.88,2,281400.0
2219.0,3,3.0,1973,5639.0,1.0,Rural,10,0,17.94,2,342500.0
2161.0,2,3.0,2015,4349.0,1.0,Downtown,1,1,2.37,2,525000.0
1858.0,4,3.0,1962,5303.0,2.0,Hillview,9,0,4.36,2,449600.0
1672.0,3,2.5,2011,5399.0,,Rural,2,0,14.39,1,279200.0
1702.0,3,2.0,2003,6632.0,3.0,Downtown,7,1,11.79,1,528800.0
1673.0,3,3.0,1964,6460.0,3.0,Suburb,3,0,13.45,2,336300.0
2537.0,5,3.0,2018,10349.0,2.0,Lakeside,2,0,5.85,2,716900.0
2186.0,2,4.0,1952,6099.0,2.0,Rural,4,0,19.4,1,272700.0
400.0,1,1.5,1986,6902.0,3.0,Downtown,7,0,3.16,1,307700.0
2226.0,5,2.0,1986,6179.0,0.0,Downtown,7,0,1.36,1,602300.0
1927.0,3,2.0,1952,5183.0,0.0,Suburb,9,0,9.87,2,381700.0
1788.0,5,3.0,2012,6885.0,0.0,Suburb,3,1,6.2,2,417000.0
1547.0,3,1.5,1984,4948.0,2.0,Uptown,7,0,15.43,1,418400.0
2531.0,4,1.0,2001,5854.0,2.0,Hillview,6,0,0.68,2,562300.0
2416.0,3,4.0,1977,8898.0,1.0,Suburb,10,0,14.85,1,490400.0
1298.0,4,1.0,1967,4787.0,2.0,Lakeside,7,0,2.78,2,499500.0
2065.0,5,3.0,1985,6968.0,2.0,Hillview,7,0,8.51,2,506600.0
1168.0,3,2.0,1982,500.0,0.0,Hillview,10,1,0.5,2,394600.0
903.0,2,3.0,2013,5537.0,1.0,Hillview,5,0,7.52,1,313000.0
1393.0,3,2.5,1975,4770.0,0.0,Lakeside,9,0,10.11,1,472500.0
2361.0,2,3.5,1997,6301.0,1.0,Rural,7,0,3.68,2,337700.0
2420.0,2,3.5,1989,,2.0,Suburb,7,0,1.94,1,443300.0
2134.0,3,1.0,1966,6354.0,2.0,Suburb,3,0,6.17,3,341500.0
2271.0,3,1.0,1989,,2.0,Lakeside,1,0,14.33,2,525500.0
2136.0,3,2.0,1956,6966.0,2.0,Suburb,5,0,3.13,2,427300.0
1383.0,3,2.5,2006,1713.0,2.0,Downtown,8,1,2.33,2,493600.0
2081.0,4,3.5,1957,6279.0,2.0,Downtown,5,0,2.62,1,553400.0
2320.0,2,2.0,2005,3657.0,2.0,Lakeside,10,0,23.83,2,669800.0
2290.0,2,2.5,1980,8920.0,2.0,Lakeside,3,1,3.56,3,3729000.0
2573.0,2,1.5,2008,3617.0,2.0,Suburb,9,0,0.5,1,527100.0
2260.0,3,3.0,2007,8488.0,1.0,Suburb,2,0,12.17,2,411800.0
2028.0,2,4.0,1961,5971.0,2.0,Uptown,3,1,9.61,2,492200.0
2496.0,3,2.0,1997,1428.0,1.0,Downtown,4,0,1.1,2,587700.0
1783.0,3,2.0,1980,,2.0,Rural,10,0,33.55,1,277300.0
1227.0,4,1.0,2012,8120.0,2.0,Suburb,1,0,7.49,2,301900.0
1694.0,1,2.5,2023,7978.0,1.0,Hillview,4,0,5.56,3,403500.0
1316.0,4,2.5,1988,2752.0,3.0,Rural,4,0,3.85,1,264300.0
1713.0,3,2.5,2000,3280.0,2.0,Lakeside,6,0,28.7,2,475000.0
1696.0,4,2.0,1969,4532.0,1.0,Hillview,7,0,27.05,1,365200.0
2769.0,4,2.5,2014,6116.0,1.0,Suburb,8,0,4.76,2,524500.0
1830.0,3,2.0,1999,,2.0,Hillview,2,0,1.54,1,391400.0
401.0,2,2.0,1998,10013.0,2.0,Rural,1,0,0.5,1,135700.0
1594.0,3,2.0,2005,937.0,1.0,Suburb,6,0,49.32,2,277900.0
1958.0,3,2.0,1953,3835.0,1.0,Lakeside,3,0,46.44,1,427500.0
1573.0,3,1.5,1966,2736.0,2.0,Uptown,9,0,10.9,2,411800.0
2682.0,4,1.5,1986,9312.0,0.0,Downtown,5,0,10.66,3,650800.0
2116.0,2,2.0,1952,6087.0,2.0,Downtown,4,0,0.95,2,533100.0
1255.0,1,3.0,2013,10007.0,1.0,Suburb,7,1,8.37,2,378300.0
1796.0,3,2.0,1951,3842.0,0.0,Downtown,7,0,1.52,1,448700.0
1931.0,4,3.0,1956,9380.0,2.0,Uptown,4,0,6.96,1,461500.0
1918.0,5,1.0,1973,6791.0,1.0,Suburb,3,0,12.12,2,343400.0
3200.0,4,2.5,1979,6371.0,1.0,Suburb,10,0,3.21,2,598200.0
